"Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,ESG_Score,Renewable_Energy_Percent,Ethical_Sourcing_Score,Circularity_Index,Employee_Welfare_Score"
"BRAND-3777,Brand_3777,Australia,2016,C,Recycled Polyester,No,150.39,3968521.92,96416.05,Yes,17,30.69,Declining,OEKO-TEX,44.53,38.93,62.04,47.68,93.62"
"BRAND-3778,Brand_3778,Germany,2010,B,Tencel,No,401.92,2664105.6,78786.58,No,7,299.17,Declining,GOTS,53.57,36.1,78.1,78.65,52.74"
"BRAND-3779,Brand_3779,India,2010,C,Tencel,Yes,76.2,772055.75,17520.0,Yes,14,292.26,Stable,Fair Trade,40.87,33.99,67.05,37.07,24.66"
"BRAND-3780,Brand_3780,India,2020,B,Bamboo Fabric,Yes,446.72,3148709.78,79004.96,No,2,137.97,Stable,OEKO-TEX,70.71,51.82,76.76,5.85,54.62"
"BRAND-3781,Brand_3781,USA,2024,B,Hemp,No,483.72,3754423.85,16596.13,No,1,213.01,Growing,Fair Trade,69.75,98.77,66.14,52.39,47.45"
"BRAND-3782,Brand_3782,China,2014,B,Bamboo Fabric,No,239.17,3249611.07,22906.73,No,12,144.2,Stable,B Corp,67.1,31.64,77.09,87.95,84.46"
"BRAND-3783,Brand_3783,India,2022,B,Vegan Leather,Yes,482.29,2225894.86,28317.93,Yes,4,27.05,Stable,,56.36,41.0,69.87,55.69,65.01"
"BRAND-3784,Brand_3784,Italy,2018,B,Vegan Leather,No,130.0,2520100.39,65721.76,Yes,19,79.36,Growing,Fair Trade,54.42,46.86,84.65,27.56,82.07"
"BRAND-3785,Brand_3785,India,2016,C,Hemp,Yes,304.45,4600166.95,16039.84,Yes,9,253.8,Declining,Fair Trade,78.97,32.88,55.26,22.51,68.54"
"BRAND-3786,Brand_3786,Italy,2017,B,Hemp,Yes,141.46,2008491.15,92797.35,Yes,2,260.57,Growing,OEKO-TEX,63.74,72.16,38.14,78.96,68.15"
"BRAND-3787,Brand_3787,France,2016,C,Tencel,Yes,286.81,4202427.69,59161.05,No,10,173.92,Declining,Fair Trade,76.75,0.0,52.48,38.85,70.79"
"BRAND-3788,Brand_3788,Germany,2024,B,Recycled Polyester,No,56.51,2090840.22,47649.82,Yes,14,235.88,Declining,B Corp,58.72,36.32,89.24,85.84,93.16"
"BRAND-3789,Brand_3789,USA,2011,B,Bamboo Fabric,Yes,388.71,2197740.12,75857.21,No,4,399.11,Declining,,74.72,66.0,67.22,68.08,71.17"
"BRAND-3790,Brand_3790,France,2024,B,Tencel,No,41.85,1145984.18,60491.11,Yes,17,98.3,Stable,OEKO-TEX,91.55,41.53,71.66,39.61,86.86"
"BRAND-3791,Brand_3791,India,2016,B,Vegan Leather,No,324.69,4178405.5,51603.05,Yes,1,490.72,Stable,OEKO-TEX,80.79,29.94,51.03,78.34,85.77"
"BRAND-3792,Brand_3792,Brazil,2016,B,Vegan Leather,Yes,92.86,434320.96,37764.12,No,11,200.2,Growing,B Corp,65.81,57.7,71.18,36.52,65.22"
"BRAND-3793,Brand_3793,France,2023,B,Hemp,No,42.68,1845278.6,69644.2,Yes,6,281.36,Declining,,75.86,67.94,51.59,26.05,66.74"
"BRAND-3794,Brand_3794,Australia,2013,B,Hemp,No,152.95,4924539.95,25776.27,Yes,11,436.5,Declining,B Corp,68.39,52.63,54.24,37.67,61.58"
"BRAND-3795,Brand_3795,USA,2014,B,Hemp,Yes,50.87,3154985.33,91196.97,Yes,2,228.74,Growing,B Corp,72.12,30.37,62.76,70.37,89.81"
"BRAND-3796,Brand_3796,India,2014,B,Organic Cotton,No,325.4,3499512.96,26982.41,No,2,87.13,Declining,B Corp,67.12,58.04,78.01,77.76,52.0"
"BRAND-3797,Brand_3797,Italy,2014,B,Recycled Polyester,No,114.2,4579597.41,76525.3,Yes,3,366.43,Growing,OEKO-TEX,69.53,39.15,79.93,47.08,55.71"
"BRAND-3798,Brand_3798,Germany,2022,B,Organic Cotton,Yes,258.49,3831305.68,44320.01,No,6,295.35,Declining,,75.18,64.39,80.42,17.63,63.3"
"BRAND-3799,Brand_3799,Japan,2012,C,Tencel,No,323.41,2380143.84,69844.61,No,17,425.68,Declining,Fair Trade,57.1,80.63,41.41,23.86,48.48"
"BRAND-3800,Brand_3800,Germany,2017,C,Vegan Leather,No,170.46,65748.54,38590.98,Yes,7,267.91,Growing,Fair Trade,56.76,0.0,69.88,33.65,57.95"
"BRAND-3801,Brand_3801,Japan,2010,B,Vegan Leather,Yes,57.22,3229030.18,76906.82,No,10,137.18,Stable,Fair Trade,51.17,50.44,66.46,29.12,87.31"
"BRAND-3802,Brand_3802,Australia,2010,C,Bamboo Fabric,Yes,386.29,4777260.8,98894.54,Yes,11,402.56,Stable,Fair Trade,48.0,9.81,42.42,60.31,79.07"
"BRAND-3803,Brand_3803,India,2023,A,Organic Cotton,No,156.8,1348711.97,71214.29,No,16,147.56,Growing,,53.74,100.0,70.29,93.76,60.85"
"BRAND-3804,Brand_3804,China,2013,B,Recycled Polyester,No,170.69,4279812.43,97185.22,Yes,11,74.97,Growing,GOTS,74.39,37.7,65.49,70.92,81.65"
"BRAND-3805,Brand_3805,China,2017,B,Recycled Polyester,Yes,32.91,4180701.1,10004.6,Yes,18,379.42,Growing,GOTS,58.61,64.42,79.21,32.44,100.0"
"BRAND-3806,Brand_3806,UK,2022,B,Hemp,No,348.95,1440698.72,56668.96,Yes,2,363.77,Growing,B Corp,79.7,47.22,71.46,41.11,73.32"
"BRAND-3807,Brand_3807,USA,2019,B,Hemp,Yes,38.6,1264418.91,28435.94,No,2,287.97,Declining,,72.52,30.33,60.11,45.01,92.15"
"BRAND-3808,Brand_3808,India,2015,B,Vegan Leather,No,272.34,854304.31,43578.22,No,11,491.8,Declining,GOTS,42.47,27.71,86.66,62.78,82.48"
"BRAND-3809,Brand_3809,France,2016,B,Hemp,No,330.83,2154039.99,34300.91,Yes,9,494.79,Declining,GOTS,81.82,82.88,30.02,86.43,62.99"
"BRAND-3810,Brand_3810,China,2011,A,Tencel,Yes,136.48,2846839.11,71930.95,No,6,245.71,Growing,B Corp,84.16,69.03,68.84,45.65,71.35"
"BRAND-3811,Brand_3811,Australia,2024,B,Tencel,Yes,31.44,1926953.24,27073.6,Yes,9,304.84,Stable,Fair Trade,57.09,90.76,38.26,85.78,76.95"
"BRAND-3812,Brand_3812,Brazil,2023,B,Tencel,Yes,131.97,3317847.39,73850.74,Yes,12,305.32,Declining,GOTS,78.3,49.22,53.58,97.08,55.34"
"BRAND-3813,Brand_3813,UK,2015,B,Hemp,Yes,312.7,4784777.82,26134.75,No,2,203.59,Declining,B Corp,59.15,54.33,79.45,48.0,23.64"
"BRAND-3814,Brand_3814,UK,2023,C,Vegan Leather,Yes,245.57,4375391.42,88927.98,Yes,8,322.99,Growing,OEKO-TEX,73.47,42.12,47.06,47.49,53.82"
"BRAND-3815,Brand_3815,Germany,2024,C,Tencel,Yes,469.07,1164958.77,16301.5,No,6,130.49,Growing,,53.03,41.68,44.37,47.79,31.31"
"BRAND-3816,Brand_3816,India,2011,B,Bamboo Fabric,Yes,440.59,1985797.7,27607.94,Yes,20,418.61,Growing,B Corp,45.1,25.08,100.0,56.25,55.23"
"BRAND-3817,Brand_3817,UK,2012,C,Hemp,Yes,56.89,1354050.46,68485.06,No,10,328.65,Declining,Fair Trade,66.26,49.85,45.53,47.84,38.97"
"BRAND-3818,Brand_3818,India,2015,A,Recycled Polyester,Yes,470.17,3814028.89,66773.48,No,12,62.08,Declining,OEKO-TEX,70.14,30.64,99.71,72.68,82.96"
"BRAND-3819,Brand_3819,India,2017,B,Recycled Polyester,Yes,282.93,3629281.12,90601.86,No,17,190.73,Declining,B Corp,66.03,57.72,66.9,24.02,47.9"
"BRAND-3820,Brand_3820,Japan,2023,B,Organic Cotton,No,142.26,1689208.09,50282.95,No,6,264.22,Declining,,54.24,51.74,60.55,44.31,77.25"
"BRAND-3821,Brand_3821,Germany,2010,B,Vegan Leather,Yes,230.56,2790938.2,38784.79,No,6,365.32,Declining,,66.0,54.33,80.2,61.58,81.03"
"BRAND-3822,Brand_3822,Australia,2015,A,Hemp,Yes,182.07,166937.58,91114.54,Yes,15,184.13,Stable,,76.04,84.85,94.06,72.4,79.93"
"BRAND-3823,Brand_3823,Italy,2018,B,Bamboo Fabric,Yes,341.01,643591.28,85655.48,No,2,124.95,Growing,,71.33,47.17,49.37,98.91,36.24"
"BRAND-3824,Brand_3824,China,2018,B,Tencel,No,217.39,2319151.78,46111.98,Yes,1,467.96,Stable,OEKO-TEX,74.74,64.65,60.82,29.22,87.08"
"BRAND-3825,Brand_3825,USA,2019,A,Hemp,No,405.03,1493907.61,95139.18,Yes,8,140.13,Growing,,61.95,93.13,85.24,41.96,75.15"
"BRAND-3826,Brand_3826,China,2014,A,Hemp,Yes,68.47,975435.17,33992.96,No,15,166.5,Growing,OEKO-TEX,89.58,76.75,75.18,9.67,81.67"
"BRAND-3827,Brand_3827,UK,2013,B,Hemp,No,258.3,1680270.11,33938.5,No,18,68.67,Declining,B Corp,54.36,73.37,89.83,32.8,99.11"
"BRAND-3828,Brand_3828,France,2020,B,Tencel,No,124.44,4146791.87,10176.24,Yes,15,103.13,Growing,GOTS,79.31,41.25,79.27,19.62,81.5"
"BRAND-3829,Brand_3829,Italy,2023,A,Bamboo Fabric,No,58.96,3556680.17,15438.12,Yes,13,270.96,Declining,,89.73,53.05,100.0,44.57,47.89"
"BRAND-3830,Brand_3830,Germany,2020,B,Recycled Polyester,Yes,72.1,2843572.6,74824.84,Yes,1,165.27,Growing,OEKO-TEX,79.21,19.0,73.21,50.43,79.11"
"BRAND-3831,Brand_3831,UK,2011,B,Recycled Polyester,No,135.41,2030350.03,27269.15,Yes,16,381.38,Stable,,68.96,58.98,73.99,64.39,42.44"
"BRAND-3832,Brand_3832,USA,2022,B,Tencel,Yes,135.23,4165132.58,84998.13,Yes,19,267.12,Growing,Fair Trade,64.08,54.04,75.79,49.03,66.93"
"BRAND-3833,Brand_3833,Japan,2024,B,Recycled Polyester,Yes,90.03,1609096.88,49625.17,No,3,220.49,Growing,B Corp,87.54,48.51,67.44,64.4,59.45"
"BRAND-3834,Brand_3834,UK,2020,B,Vegan Leather,Yes,84.22,1721270.07,74437.64,Yes,1,489.48,Growing,B Corp,50.66,70.6,85.27,57.28,68.17"
"BRAND-3835,Brand_3835,Germany,2015,C,Vegan Leather,No,59.51,2224416.08,94711.99,No,5,498.11,Stable,OEKO-TEX,57.45,21.43,74.27,34.33,42.34"
"BRAND-3836,Brand_3836,Germany,2017,B,Vegan Leather,Yes,113.22,4379751.56,18357.87,Yes,4,215.64,Declining,,66.04,83.97,84.19,21.27,44.3"
"BRAND-3837,Brand_3837,USA,2016,A,Recycled Polyester,No,247.73,1940684.14,15465.11,Yes,8,193.83,Declining,OEKO-TEX,90.56,67.84,87.0,66.67,60.36"
"BRAND-3838,Brand_3838,Italy,2022,A,Vegan Leather,No,305.09,3889778.31,4274.44,No,4,230.4,Growing,OEKO-TEX,77.7,46.45,77.71,87.93,64.22"
"BRAND-3839,Brand_3839,UK,2016,B,Organic Cotton,No,356.42,4133998.48,4740.46,No,12,211.93,Declining,GOTS,57.48,44.73,79.03,100.0,60.76"
"BRAND-3840,Brand_3840,India,2018,B,Vegan Leather,Yes,60.84,649457.57,76153.28,No,14,139.74,Declining,B Corp,67.35,58.57,51.81,73.71,92.66"
"BRAND-3841,Brand_3841,India,2016,A,Bamboo Fabric,Yes,82.3,4072854.89,92356.08,No,10,302.15,Declining,,62.79,81.46,60.09,84.15,75.2"
"BRAND-3842,Brand_3842,Germany,2010,B,Hemp,Yes,332.0,2137404.06,39032.04,Yes,20,152.45,Stable,B Corp,61.35,50.24,85.18,64.23,74.74"
"BRAND-3843,Brand_3843,Japan,2021,A,Recycled Polyester,Yes,449.37,4681707.74,16216.25,Yes,10,184.76,Stable,GOTS,86.68,51.17,95.63,61.04,61.5"
"BRAND-3844,Brand_3844,Australia,2021,C,Bamboo Fabric,No,243.95,1145457.86,91212.92,Yes,11,90.85,Declining,GOTS,51.42,48.4,35.07,57.22,44.34"
"BRAND-3845,Brand_3845,India,2010,A,Bamboo Fabric,No,61.23,4738191.56,59812.39,No,12,381.04,Stable,,96.13,87.2,59.78,52.88,67.93"
"BRAND-3846,Brand_3846,Brazil,2021,A,Organic Cotton,No,373.19,1130719.52,20615.68,Yes,17,36.28,Declining,,84.42,39.88,70.43,67.14,98.72"
"BRAND-3847,Brand_3847,China,2021,B,Recycled Polyester,Yes,42.13,3976981.9,78662.27,No,17,199.81,Declining,GOTS,88.36,47.35,54.17,44.59,71.81"
"BRAND-3848,Brand_3848,Japan,2012,B,Tencel,No,160.41,1749304.67,36360.79,Yes,17,185.49,Growing,Fair Trade,65.06,80.2,55.19,52.05,86.92"
"BRAND-3849,Brand_3849,Brazil,2020,B,Bamboo Fabric,Yes,494.54,1263198.29,81854.18,No,18,115.22,Declining,GOTS,69.75,51.23,78.55,31.44,89.07"
"BRAND-3850,Brand_3850,Brazil,2023,A,Organic Cotton,Yes,177.53,2405597.43,37439.7,Yes,3,327.26,Declining,GOTS,50.5,73.02,98.46,64.5,77.51"
"BRAND-3851,Brand_3851,Japan,2013,C,Hemp,Yes,405.35,4806866.48,7787.46,No,15,271.25,Growing,GOTS,64.13,27.95,33.43,35.82,71.74"
"BRAND-3852,Brand_3852,Brazil,2023,B,Vegan Leather,No,214.01,562420.29,32627.98,No,15,112.61,Stable,OEKO-TEX,79.4,43.48,66.93,55.67,51.21"
"BRAND-3853,Brand_3853,USA,2019,A,Hemp,No,407.83,730816.25,32472.93,No,16,387.72,Stable,,91.44,80.66,78.34,65.01,64.46"
"BRAND-3854,Brand_3854,Australia,2013,B,Bamboo Fabric,No,179.75,2685941.97,39290.46,Yes,20,403.74,Stable,,55.39,33.12,84.04,66.72,61.86"
"BRAND-3855,Brand_3855,Italy,2022,B,Vegan Leather,No,96.99,1912638.2,90406.67,No,16,196.47,Growing,Fair Trade,66.52,44.67,75.74,70.43,73.61"
"BRAND-3856,Brand_3856,UK,2015,B,Vegan Leather,No,336.05,1069314.79,6943.06,Yes,3,195.92,Stable,OEKO-TEX,69.73,53.65,100.0,50.73,43.96"
"BRAND-3857,Brand_3857,Brazil,2019,C,Tencel,No,474.03,645301.79,39588.91,No,6,106.73,Growing,GOTS,51.06,26.24,70.52,64.72,58.87"
"BRAND-3858,Brand_3858,Germany,2017,B,Hemp,Yes,26.19,1052466.29,3849.5,No,7,467.84,Stable,B Corp,80.87,38.9,93.62,45.27,74.87"
"BRAND-3859,Brand_3859,Italy,2018,C,Recycled Polyester,No,461.48,974743.26,62829.77,Yes,15,464.07,Declining,OEKO-TEX,61.14,50.48,58.37,15.58,56.06"
"BRAND-3860,Brand_3860,Australia,2022,B,Organic Cotton,Yes,126.99,83530.64,30346.52,Yes,13,258.86,Growing,OEKO-TEX,69.07,49.03,71.04,65.61,52.43"
"BRAND-3861,Brand_3861,Italy,2024,B,Hemp,No,318.06,4634946.01,15346.37,Yes,2,269.21,Declining,B Corp,65.22,76.17,48.17,60.97,54.55"
"BRAND-3862,Brand_3862,Italy,2013,A,Tencel,No,66.03,4089563.6,16588.55,No,10,468.02,Stable,Fair Trade,60.16,81.91,86.22,75.27,63.37"
"BRAND-3863,Brand_3863,France,2014,B,Hemp,Yes,89.68,1582574.69,75506.9,Yes,9,219.51,Stable,B Corp,71.89,29.17,67.83,54.49,27.53"
"BRAND-3864,Brand_3864,Japan,2022,B,Hemp,No,467.38,1810921.21,72222.6,Yes,9,381.28,Declining,Fair Trade,68.77,50.45,76.44,22.94,55.32"
"BRAND-3865,Brand_3865,Japan,2021,B,Tencel,No,6.61,1771892.01,11879.55,No,1,165.56,Declining,B Corp,66.42,62.83,64.36,53.17,84.2"
"BRAND-3866,Brand_3866,Japan,2023,A,Organic Cotton,Yes,277.08,1905050.44,6379.32,No,13,112.33,Growing,B Corp,61.07,81.36,80.56,72.73,73.51"
"BRAND-3867,Brand_3867,USA,2022,A,Hemp,Yes,232.5,3683534.38,68811.29,Yes,19,22.87,Growing,B Corp,76.79,63.81,77.15,64.52,75.14"
"BRAND-3868,Brand_3868,USA,2018,B,Vegan Leather,No,379.25,2483380.5,3485.45,Yes,13,304.45,Stable,Fair Trade,96.8,54.4,52.1,52.07,36.93"
"BRAND-3869,Brand_3869,USA,2017,B,Bamboo Fabric,Yes,435.22,443746.62,80294.61,Yes,6,154.14,Growing,OEKO-TEX,74.1,62.66,53.14,21.73,60.96"
"BRAND-3870,Brand_3870,Brazil,2023,B,Organic Cotton,Yes,495.91,4369325.31,92709.33,Yes,9,266.74,Stable,OEKO-TEX,86.94,62.82,69.5,34.48,66.03"
"BRAND-3871,Brand_3871,India,2012,B,Recycled Polyester,No,361.02,1118816.97,81964.33,No,7,53.04,Declining,B Corp,51.15,27.59,81.87,64.54,75.89"
"BRAND-3872,Brand_3872,China,2016,B,Tencel,Yes,364.87,3139593.63,52995.15,Yes,2,358.17,Growing,OEKO-TEX,74.37,52.24,100.0,21.7,86.88"
"BRAND-3873,Brand_3873,Brazil,2020,B,Vegan Leather,No,275.82,972376.39,85129.46,No,8,38.58,Declining,,55.54,80.1,75.45,48.64,84.23"
"BRAND-3874,Brand_3874,Germany,2014,B,Vegan Leather,Yes,470.75,4948558.68,28128.1,Yes,12,109.74,Declining,,49.85,43.44,88.14,55.77,58.05"
"BRAND-3875,Brand_3875,India,2012,B,Hemp,No,447.04,1314494.67,78168.68,No,4,272.96,Stable,GOTS,60.91,50.85,40.97,78.0,58.44"
"BRAND-3876,Brand_3876,France,2019,A,Vegan Leather,No,394.18,2770202.64,42857.12,No,3,32.62,Declining,B Corp,89.88,42.66,100.0,67.29,92.0"
"BRAND-3877,Brand_3877,Brazil,2010,B,Recycled Polyester,Yes,37.0,2306773.9,66041.8,Yes,7,490.89,Stable,B Corp,86.25,0.0,80.9,74.26,61.88"
"BRAND-3878,Brand_3878,Brazil,2018,B,Tencel,No,36.28,2653750.18,58256.49,Yes,1,467.5,Stable,,75.65,48.45,69.11,61.04,49.6"
"BRAND-3879,Brand_3879,France,2011,C,Hemp,Yes,161.04,3969446.13,95196.91,Yes,10,48.28,Growing,OEKO-TEX,49.01,54.64,67.04,38.09,64.48"
"BRAND-3880,Brand_3880,Brazil,2018,B,Hemp,Yes,437.38,2580953.12,72557.57,Yes,8,148.95,Stable,B Corp,69.06,36.73,50.07,42.73,90.94"
"BRAND-3881,Brand_3881,USA,2024,C,Recycled Polyester,Yes,175.22,3057517.97,55178.23,Yes,14,69.97,Stable,OEKO-TEX,76.53,22.6,55.22,36.35,52.62"
"BRAND-3882,Brand_3882,Brazil,2010,B,Bamboo Fabric,No,416.26,3427213.81,97404.12,No,6,169.91,Declining,,74.63,28.63,100.0,66.82,60.71"
"BRAND-3883,Brand_3883,Italy,2010,C,Hemp,Yes,84.04,2028077.8,68453.79,Yes,15,215.42,Stable,GOTS,44.34,64.81,52.2,41.12,53.32"
"BRAND-3884,Brand_3884,UK,2011,B,Vegan Leather,Yes,466.41,853123.24,73220.2,No,11,276.93,Declining,,58.65,91.4,51.85,47.12,84.26"
"BRAND-3885,Brand_3885,UK,2014,B,Recycled Polyester,Yes,332.37,4618168.3,93059.42,No,12,354.14,Growing,,71.04,78.41,57.36,55.45,72.89"
"BRAND-3886,Brand_3886,Japan,2012,B,Vegan Leather,No,243.86,1040100.2,51224.45,No,7,320.14,Declining,,80.04,18.42,48.43,87.83,83.74"
"BRAND-3887,Brand_3887,Germany,2012,B,Bamboo Fabric,No,213.31,1873939.98,2093.24,No,16,108.87,Stable,Fair Trade,39.06,66.8,70.28,68.14,94.61"
"BRAND-3888,Brand_3888,China,2024,B,Bamboo Fabric,No,177.02,1331207.39,30901.56,Yes,16,277.63,Declining,OEKO-TEX,69.57,33.41,89.6,39.54,42.29"
"BRAND-3889,Brand_3889,China,2024,B,Tencel,Yes,294.42,543223.89,21739.7,Yes,13,138.1,Growing,Fair Trade,74.15,35.19,59.01,58.04,55.09"
"BRAND-3890,Brand_3890,Brazil,2011,B,Tencel,No,235.46,4144189.27,96889.7,Yes,19,138.81,Growing,GOTS,84.74,37.84,45.28,88.03,60.63"
"BRAND-3891,Brand_3891,China,2017,A,Tencel,Yes,222.08,213489.25,49558.6,Yes,6,271.91,Growing,B Corp,82.39,63.53,75.25,67.3,69.17"
"BRAND-3892,Brand_3892,China,2010,B,Recycled Polyester,Yes,464.58,639822.45,21527.31,No,9,197.84,Stable,GOTS,80.74,69.1,69.0,23.03,76.6"
"BRAND-3893,Brand_3893,France,2011,B,Hemp,Yes,311.16,2384713.23,12946.48,No,19,484.2,Stable,,60.0,45.84,88.05,36.7,59.65"
"BRAND-3894,Brand_3894,India,2021,C,Hemp,No,84.21,4314555.11,72679.87,Yes,11,371.04,Declining,,43.38,46.22,61.82,35.16,56.24"
"BRAND-3895,Brand_3895,France,2018,B,Tencel,Yes,268.06,756345.17,50659.6,No,4,301.43,Declining,GOTS,66.1,58.21,65.32,83.81,84.26"
"BRAND-3896,Brand_3896,Japan,2020,A,Recycled Polyester,Yes,26.23,4804645.48,17683.18,Yes,8,492.78,Growing,,87.02,60.5,67.31,80.13,77.28"
"BRAND-3897,Brand_3897,Brazil,2017,A,Hemp,No,15.18,3039456.27,46861.37,Yes,6,298.08,Declining,Fair Trade,92.9,73.88,71.6,42.5,73.37"
"BRAND-3898,Brand_3898,Australia,2016,C,Recycled Polyester,Yes,458.08,1141248.19,50285.73,Yes,20,106.39,Declining,Fair Trade,82.66,19.74,62.93,42.07,31.52"
"BRAND-3899,Brand_3899,Australia,2016,B,Tencel,No,26.31,1727272.72,78858.7,No,1,289.46,Stable,GOTS,78.44,48.44,60.02,55.89,88.51"
"BRAND-3900,Brand_3900,China,2020,C,Vegan Leather,Yes,127.92,1382764.64,32038.76,Yes,14,330.27,Growing,GOTS,77.69,24.5,36.69,56.49,71.13"
"BRAND-3901,Brand_3901,UK,2014,B,Recycled Polyester,No,101.35,2108396.22,23201.81,No,13,54.74,Declining,GOTS,63.66,46.88,59.82,35.75,65.25"
"BRAND-3902,Brand_3902,USA,2017,B,Recycled Polyester,Yes,45.41,3120830.48,37068.83,No,7,478.83,Growing,Fair Trade,70.05,43.02,82.87,50.02,54.07"
"BRAND-3903,Brand_3903,Italy,2014,B,Recycled Polyester,Yes,163.73,1542250.26,3125.46,Yes,1,268.63,Growing,OEKO-TEX,97.04,46.97,85.3,25.93,57.24"
"BRAND-3904,Brand_3904,USA,2015,B,Organic Cotton,No,323.05,55107.72,3093.61,Yes,2,499.54,Growing,B Corp,57.86,30.41,61.52,80.45,52.85"
"BRAND-3905,Brand_3905,France,2018,B,Recycled Polyester,Yes,118.39,4165873.63,15229.64,No,14,254.47,Stable,,96.22,15.28,93.39,19.79,34.04"
"BRAND-3906,Brand_3906,Italy,2016,C,Vegan Leather,Yes,5.46,3346617.46,96381.62,No,11,187.04,Growing,B Corp,67.17,1.92,69.48,19.57,54.1"
"BRAND-3907,Brand_3907,Brazil,2018,B,Recycled Polyester,No,198.55,791842.94,15675.87,No,12,195.39,Stable,GOTS,91.88,45.11,45.92,63.7,40.82"
"BRAND-3908,Brand_3908,Japan,2014,C,Recycled Polyester,Yes,471.41,1102586.75,63820.95,No,11,446.3,Stable,,50.9,38.52,40.26,30.26,66.97"
"BRAND-3909,Brand_3909,France,2020,B,Recycled Polyester,No,439.74,4821841.03,8691.64,No,1,54.44,Declining,Fair Trade,80.79,33.13,91.93,44.98,48.44"
"BRAND-3910,Brand_3910,Brazil,2024,B,Hemp,No,96.62,3078933.42,35833.56,No,1,382.24,Stable,OEKO-TEX,60.95,77.1,63.29,56.26,80.41"
"BRAND-3911,Brand_3911,Australia,2014,C,Hemp,Yes,14.35,4999596.61,73490.01,Yes,9,35.33,Stable,GOTS,50.77,29.09,48.15,68.51,39.71"
"BRAND-3912,Brand_3912,France,2021,B,Bamboo Fabric,No,122.32,2447410.21,86840.81,Yes,5,46.21,Growing,B Corp,75.28,79.17,29.33,50.58,88.31"
"BRAND-3913,Brand_3913,Australia,2011,A,Bamboo Fabric,Yes,73.86,1915318.22,55289.67,No,2,357.44,Declining,GOTS,87.14,83.72,62.88,90.58,82.22"
"BRAND-3914,Brand_3914,USA,2021,C,Recycled Polyester,No,212.79,3955871.18,96193.35,No,19,220.75,Stable,,59.33,5.08,77.29,54.99,49.87"
"BRAND-3915,Brand_3915,Brazil,2013,B,Hemp,Yes,248.54,3993108.77,54856.6,Yes,7,211.76,Stable,Fair Trade,49.51,50.03,57.44,78.82,66.4"
"BRAND-3916,Brand_3916,France,2012,B,Organic Cotton,Yes,105.34,2079658.83,46947.5,Yes,20,458.24,Declining,Fair Trade,70.62,39.21,51.04,60.57,53.48"
"BRAND-3917,Brand_3917,France,2011,B,Hemp,Yes,161.25,1104328.29,72555.93,No,19,258.11,Growing,GOTS,70.69,0.0,60.11,97.62,77.84"
"BRAND-3918,Brand_3918,India,2015,A,Vegan Leather,Yes,361.95,1953663.69,47718.24,No,19,414.76,Growing,,80.22,16.22,92.38,76.17,98.6"
"BRAND-3919,Brand_3919,China,2013,B,Bamboo Fabric,No,59.1,3365068.96,92265.81,Yes,10,490.95,Stable,,86.24,65.05,44.93,55.87,88.08"
"BRAND-3920,Brand_3920,Australia,2014,A,Tencel,Yes,467.56,1500647.34,1072.89,Yes,11,248.76,Declining,OEKO-TEX,71.11,92.42,58.45,67.58,56.31"
"BRAND-3921,Brand_3921,France,2020,A,Organic Cotton,Yes,408.21,274601.94,8666.12,Yes,7,217.73,Growing,OEKO-TEX,99.83,67.86,91.79,49.78,69.95"
"BRAND-3922,Brand_3922,France,2021,A,Organic Cotton,Yes,66.79,4344707.12,50470.95,No,17,98.29,Growing,OEKO-TEX,75.36,55.12,78.9,49.58,93.88"
"BRAND-3923,Brand_3923,Italy,2016,B,Bamboo Fabric,No,173.68,3083472.14,79157.98,Yes,4,467.29,Stable,Fair Trade,66.8,47.53,73.22,28.93,76.91"
"BRAND-3924,Brand_3924,Brazil,2020,B,Vegan Leather,Yes,478.87,4634301.87,32637.37,No,13,71.2,Stable,B Corp,47.83,85.02,58.33,38.83,85.17"
"BRAND-3925,Brand_3925,Australia,2010,A,Bamboo Fabric,Yes,80.11,2384221.64,62121.8,No,2,57.45,Growing,GOTS,68.06,95.26,70.55,96.22,79.07"
"BRAND-3926,Brand_3926,Japan,2010,C,Hemp,Yes,177.23,1243608.0,43481.57,Yes,17,136.58,Declining,GOTS,66.95,35.09,60.32,30.92,69.3"
"BRAND-3927,Brand_3927,India,2019,C,Vegan Leather,Yes,60.79,152347.5,81014.74,No,7,335.61,Growing,OEKO-TEX,86.4,4.0,54.53,41.89,66.82"
"BRAND-3928,Brand_3928,France,2024,C,Tencel,Yes,456.4,4803378.95,70392.89,No,1,393.0,Growing,GOTS,78.94,1.84,50.56,53.13,47.41"
"BRAND-3929,Brand_3929,Italy,2014,B,Bamboo Fabric,No,447.21,156758.31,36456.09,Yes,1,282.23,Declining,,54.31,77.08,84.11,53.79,54.98"
"BRAND-3930,Brand_3930,USA,2013,B,Bamboo Fabric,Yes,355.28,3412659.71,86660.43,Yes,11,34.1,Stable,GOTS,74.58,46.96,68.91,62.67,52.67"
"BRAND-3931,Brand_3931,India,2017,B,Tencel,Yes,282.09,84156.7,20793.87,Yes,11,111.0,Declining,OEKO-TEX,82.07,52.03,75.66,45.62,62.03"
